id,region,city,Price,region_id,country_id
2845,YEKTA KABOBI,Bulleit 10YR,825.37,6,18
2846,YEKTA KABOBI,Mil’s Best Ice,475.37,6,18
993,Guns & Bears Pub,Yuengling Lager,316.05,28,18
994,Guns & Bears Pub,Purple Rain,746.05,28,18
995,Guns & Bears Pub,Corona Light,376.05,28,18
996,Guns & Bears Pub,Nachos,36.05,28,18
997,Guns & Bears Pub,Snow,276.05,28,18
998,Guns & Bears Pub,Pancakes,496.05,28,18
999,Guns & Bears Pub,Diet Dr Pepper,606.05,28,18
1000,Guns & Bears Pub,Mello Yello,626.05,28,18
1001,Guns & Bears Pub,Lamb Chops,546.05,28,18
1002,Guns & Bears Pub,French fries,16.05,28,18
44,AMALFI RISTORANTE,Miller High Life,146.3,41,18
45,AMALFI RISTORANTE,Busch Light,186.3,41,18
46,AMALFI RISTORANTE,Miller Lite,236.3,41,18
47,AMALFI RISTORANTE,Mountain Dew,576.3,41,18
48,AMALFI RISTORANTE,Natural Ice,106.3,41,18
49,AMALFI RISTORANTE,Coors Banquet,346.3,41,18
50,AMALFI RISTORANTE,Diet Dr Pepper,606.3,41,18
51,AMALFI RISTORANTE,Dos Equis,336.3,41,18
52,AMALFI RISTORANTE,Cheesecake eggrolls,456.3,41,18
2334,TEX'S PLACE,Guinness,460.03,43,18
2335,TEX'S PLACE,Icehouse,430.03,43,18
2336,TEX'S PLACE,Sprite,650.03,43,18
2337,TEX'S PLACE,Onion rings,90.03,43,18
2338,TEX'S PLACE,7 Up,700.03,43,18
2339,TEX'S PLACE,Nachos,100.03,43,18
2340,TEX'S PLACE,Snow,340.03,43,18
2341,TEX'S PLACE,Chicken Buger,510.03,43,18
2342,TEX'S PLACE,Natural Light,260.03,43,18
2343,TEX'S PLACE,Pepsi-Cola,630.03,43,18
2344,TEX'S PLACE,Miller Lite,300.03,43,18
2345,TEX'S PLACE,Mello Yello,690.03,43,18
839,EL PATIO,Jameson,713.69,70,18
840,EL PATIO,Budweiser,243.69,70,18
841,EL PATIO,Red,653.69,70,18
842,EL PATIO,Busch Light,183.69,70,18
843,EL PATIO,Purple Rain,743.69,70,18
844,EL PATIO,PEARLRIVER,303.69,70,18
845,EL PATIO,Mil’s Best Ice,383.69,70,18
846,EL PATIO,Steel Reserve,353.69,70,18
847,EL PATIO,Bud Ice,123.69,70,18
848,EL PATIO,Corona Light,373.69,70,18
849,EL PATIO,Guinness,393.69,70,18
850,EL PATIO,Nachos,33.69,70,18
2548,The Lounge,Busch Light,180.15,141,18
2549,The Lounge,Pepsi-Cola,560.15,141,18
2550,The Lounge,Wings,40.15,141,18
2551,The Lounge,Cheesecake eggrolls,450.15,141,18
2552,The Lounge,Tsingtao,290.15,141,18
2553,The Lounge,Cheese Buger,430.15,141,18
2554,The Lounge,Mil’s Best Ice,380.15,141,18
2555,The Lounge,Natural Light,190.15,141,18
2556,The Lounge,French Toast,480.15,141,18
2557,The Lounge,Steak,500.15,141,18
2558,The Lounge,Heineken,160.15,141,18
2559,The Lounge,Steel Reserve,350.15,141,18
336,BENIHANA OF TOKYO,Bulleit 10YR,733.56,194,18
337,BENIHANA OF TOKYO,Onion rings,23.56,194,18
338,BENIHANA OF TOKYO,Miller Lite,233.56,194,18
339,BENIHANA OF TOKYO,Lamb Chops,543.56,194,18
340,BENIHANA OF TOKYO,Fried Pickles,413.56,194,18
341,BENIHANA OF TOKYO,Blue Moon,323.56,194,18
342,BENIHANA OF TOKYO,Dos Equis,333.56,194,18
343,BENIHANA OF TOKYO,Pastrami Hash,533.56,194,18
344,BENIHANA OF TOKYO,Prosscco,683.56,194,18
345,BENIHANA OF TOKYO,Iresh Breakfast,513.56,194,18
346,BENIHANA OF TOKYO,Strawberry Cheesecak,463.56,194,18
347,BENIHANA OF TOKYO,Purple Rain,743.56,194,18
2640,TOKYO SUSHI,Fanta,630.45,239,18
2641,TOKYO SUSHI,Busch,190.45,239,18
2642,TOKYO SUSHI,Bud Ice,140.45,239,18
2643,TOKYO SUSHI,Busch Light,200.45,239,18
2644,TOKYO SUSHI,Milestones,710.45,239,18
2645,TOKYO SUSHI,Cheese Buger,450.45,239,18
2646,TOKYO SUSHI,Stella Artois,150.45,239,18
2647,TOKYO SUSHI,Wings,60.45,239,18
2648,TOKYO SUSHI,Corpse Reviver 212,720.45,239,18
2649,TOKYO SUSHI,Miller Lite,250.45,239,18
2650,TOKYO SUSHI,Bulleit 10YR,750.45,239,18
2651,TOKYO SUSHI,Nachos,50.45,239,18
641,Coconut Willie's Cocktail Lounge,Milestones,695.76,38,19
642,Coconut Willie's Cocktail Lounge,Tsingtao,295.76,38,19
643,Coconut Willie's Cocktail Lounge,Chicken Buger,445.76,38,19
644,Coconut Willie's Cocktail Lounge,Busch,175.76,38,19
645,Coconut Willie's Cocktail Lounge,French Toast,485.76,38,19
646,Coconut Willie's Cocktail Lounge,Lamb Chops,545.76,38,19
647,Coconut Willie's Cocktail Lounge,Bakers,725.76,38,19
648,Coconut Willie's Cocktail Lounge,Icehouse,365.76,38,19
649,Coconut Willie's Cocktail Lounge,Fish & Chip,425.76,38,19
650,Coconut Willie's Cocktail Lounge,Pabst Blue Ribbon,115.76,38,19
651,Coconut Willie's Cocktail Lounge,Michelob Ultra,215.76,38,19
2215,St. James Tavern,Bud Ice,144.85,122,19
2216,St. James Tavern,Wings,64.85,122,19
2217,St. James Tavern,Diet Pepsi,614.85,122,19
2218,St. James Tavern,7 Up,654.85,122,19
2219,St. James Tavern,Mozzarella sticks,74.85,122,19
2220,St. James Tavern,Budweiser,264.85,122,19
2221,St. James Tavern,Nachos,54.85,122,19
2222,St. James Tavern,Sprite,604.85,122,19
2223,St. James Tavern,Iresh Breakfast,534.85,122,19
2224,St. James Tavern,Extra Yanjing,304.85,122,19
2225,St. James Tavern,Heineken,184.85,122,19
74,ARMAND'S PIZZERIA & GRILLE,Bud Ice,124.93,129,19
75,ARMAND'S PIZZERIA & GRILLE,Tater Tots,404.93,129,19
76,ARMAND'S PIZZERIA & GRILLE,Mello Yello,624.93,129,19
77,ARMAND'S PIZZERIA & GRILLE,Natural Light,194.93,129,19
78,ARMAND'S PIZZERIA & GRILLE,Corona Extra,224.93,129,19
79,ARMAND'S PIZZERIA & GRILLE,Monster,644.93,129,19
80,ARMAND'S PIZZERIA & GRILLE,Prosscco,684.93,129,19
81,ARMAND'S PIZZERIA & GRILLE,French Toast,484.93,129,19
82,ARMAND'S PIZZERIA & GRILLE,Mountain Dew,574.93,129,19
83,ARMAND'S PIZZERIA & GRILLE,Chicken Buger,444.93,129,19
84,ARMAND'S PIZZERIA & GRILLE,Red,654.93,129,19
2571,The Rivoli Bar,Bakers,790.29,191,19
2572,The Rivoli Bar,Coca Cola,620.29,191,19
2573,The Rivoli Bar,Pancakes,560.29,191,19
2574,The Rivoli Bar,Diet Dr Pepper,670.29,191,19
2575,The Rivoli Bar,Farro Salad,150.29,191,19
2576,The Rivoli Bar,Strawberry Cheesecak,530.29,191,19
2577,The Rivoli Bar,Corona Light,440.29,191,19
2578,The Rivoli Bar,Miller Lite,300.29,191,19
2579,The Rivoli Bar,Sprite,650.29,191,19
2580,The Rivoli Bar,Tater Tots,470.29,191,19
2581,The Rivoli Bar,Fish & Chip,490.29,191,19
2582,The Rivoli Bar,Extra Yanjing,350.29,191,19
468,Budvar,Fish & Chip,420.58,216,19
469,Budvar,Coors Light,250.58,216,19
470,Budvar,Cheesecake eggrolls,450.58,216,19
471,Budvar,Jameson,710.58,216,19
472,Budvar,White,670.58,216,19
473,Budvar,Natural Light,190.58,216,19
474,Budvar,Diet Pepsi,590.58,216,19
475,Budvar,Sprite,580.58,216,19
476,Budvar,Tater Tots,400.58,216,19
477,Budvar,Mountain Dew,570.58,216,19
478,Budvar,PEARLRIVER,300.58,216,19
827,EL PAISANO,Strawberry Cheesecak,463.69,73,20
828,EL PAISANO,Snow,273.69,73,20
829,EL PAISANO,Pancakes,493.69,73,20
830,EL PAISANO,Farro Salad,83.69,73,20
831,EL PAISANO,Yuengling Lager,313.69,73,20
832,EL PAISANO,Fanta,613.69,73,20
833,EL PAISANO,Rose,663.69,73,20
834,EL PAISANO,Bakers,723.69,73,20
835,EL PAISANO,Heineken,163.69,73,20
836,EL PAISANO,Michelob Ultra,213.69,73,20
837,EL PAISANO,Mountain Dew,573.69,73,20
838,EL PAISANO,Artichoke dip,73.69,73,20
2583,The Shark and Rose,Lamb Chops,610.29,102,20
2584,The Shark and Rose,Yuengling Lager,380.29,102,20
2585,The Shark and Rose,Miller High Life,210.29,102,20
2586,The Shark and Rose,Milestones,760.29,102,20
2587,The Shark and Rose,Tsingtao,360.29,102,20
2588,The Shark and Rose,Purple Rain,810.29,102,20
2589,The Shark and Rose,Pepsi-Cola,630.29,102,20
2590,The Shark and Rose,Pastrami Hash,600.29,102,20
2591,The Shark and Rose,Mil’s Best Ice,450.29,102,20
2592,The Shark and Rose,PEARLRIVER,370.29,102,20
2593,The Shark and Rose,Artichoke dip,140.29,102,20
2765,WHEATON WINERY,Diet Dr Pepper,624.31,115,20
2766,WHEATON WINERY,Mello Yello,644.31,115,20
2767,WHEATON WINERY,Wings,64.31,115,20
2768,WHEATON WINERY,White,694.31,115,20
2769,WHEATON WINERY,Bakers,744.31,115,20
2770,WHEATON WINERY,French fries,34.31,115,20
2771,WHEATON WINERY,Farro Salad,104.31,115,20
2772,WHEATON WINERY,Quesadillas,84.31,115,20
2773,WHEATON WINERY,Rose,684.31,115,20
2774,WHEATON WINERY,Nachos,54.31,115,20
2775,WHEATON WINERY,Cheesecake eggrolls,474.31,115,20
2776,WHEATON WINERY,Iresh Breakfast,534.31,115,20
2777,WHEATON WINERY,Coors Banquet,364.31,115,20
1576,MIDWAY PUB,Tsingtao,294.53,156,20
1577,MIDWAY PUB,Steel Reserve,354.53,156,20
1578,MIDWAY PUB,7 Up,634.53,156,20
1579,MIDWAY PUB,Pastrami Hash,534.53,156,20
1580,MIDWAY PUB,Diet Dr Pepper,604.53,156,20
1581,MIDWAY PUB,Fish & Chip,424.53,156,20
1582,MIDWAY PUB,Corona Light,374.53,156,20
1583,MIDWAY PUB,Omelet,524.53,156,20
1584,MIDWAY PUB,Miller High Life,144.53,156,20
1585,MIDWAY PUB,Dos Equis,334.53,156,20
1586,MIDWAY PUB,Quesadillas,64.53,156,20
1914,POSITANO RISTORANTE ITALIANO,White,671.17,200,20
1915,POSITANO RISTORANTE ITALIANO,Pastrami Hash,531.17,200,20
1916,POSITANO RISTORANTE ITALIANO,Cheesecake eggrolls,451.17,200,20
1917,POSITANO RISTORANTE ITALIANO,Corpse Reviver 212,701.17,200,20
1918,POSITANO RISTORANTE ITALIANO,Modelo Especial,201.17,200,20
1919,POSITANO RISTORANTE ITALIANO,Budweiser,241.17,200,20
1920,POSITANO RISTORANTE ITALIANO,Extra Yanjing,281.17,200,20
1921,POSITANO RISTORANTE ITALIANO,Corona Extra,221.17,200,20
1922,POSITANO RISTORANTE ITALIANO,French fries,11.17,200,20
1923,POSITANO RISTORANTE ITALIANO,Heineken,161.17,200,20
1924,POSITANO RISTORANTE ITALIANO,Iresh Breakfast,511.17,200,20
1510,MAMMA LUCIA,Milestones,693.26,215,20
1511,MAMMA LUCIA,Yuengling Lager,313.26,215,20
1512,MAMMA LUCIA,PEARLRIVER,303.26,215,20
1513,MAMMA LUCIA,Bud Ice,123.26,215,20
1514,MAMMA LUCIA,Steel Reserve,353.26,215,20
1515,MAMMA LUCIA,Natural Ice,103.26,215,20
1516,MAMMA LUCIA,Iresh Breakfast,513.26,215,20
1517,MAMMA LUCIA,Guinness,393.26,215,20
1518,MAMMA LUCIA,Coca Cola,553.26,215,20
1519,MAMMA LUCIA,Budweiser,243.26,215,20
1520,MAMMA LUCIA,Diet Pepsi,593.26,215,20
1841,PINES OF ROME,Bud Ice,124.54,4,21
1842,PINES OF ROME,French fries,14.54,4,21
1843,PINES OF ROME,Diet Pepsi,594.54,4,21
1844,PINES OF ROME,Mountain Dew,574.54,4,21
1845,PINES OF ROME,Bulleit 10YR,734.54,4,21
1846,PINES OF ROME,Natural Light,194.54,4,21
1847,PINES OF ROME,Stella Artois,134.54,4,21
1848,PINES OF ROME,Artichoke dip,74.54,4,21
1849,PINES OF ROME,Cheese Buger,434.54,4,21
1850,PINES OF ROME,Budweiser,244.54,4,21
1851,PINES OF ROME,Fish & Chip,424.54,4,21
1852,PINES OF ROME,Strawberry Cheesecak,464.54,4,21
1853,PINES OF ROME,Onion rings,24.54,4,21
595,CHICKEN BASKET,Fish & Chip,427.45,104,21
596,CHICKEN BASKET,Tsingtao,297.45,104,21
597,CHICKEN BASKET,Corona Extra,227.45,104,21
598,CHICKEN BASKET,French Toast,487.45,104,21
599,CHICKEN BASKET,Lamb Chops,547.45,104,21
600,CHICKEN BASKET,Michelob Ultra,217.45,104,21
601,CHICKEN BASKET,Bud Ice,127.45,104,21
602,CHICKEN BASKET,Natural Light,197.45,104,21
603,CHICKEN BASKET,Steel Reserve,357.45,104,21
604,CHICKEN BASKET,Pabst Blue Ribbon,117.45,104,21
605,CHICKEN BASKET,Nachos,37.45,104,21
606,CHICKEN BASKET,Bud Light,267.45,104,21
983,GRAPE AND GRAIN BOUTIQUE,Tater Tots,406.05,142,21
984,GRAPE AND GRAIN BOUTIQUE,Guinness,396.05,142,21
985,GRAPE AND GRAIN BOUTIQUE,Fried Pickles,416.05,142,21
986,GRAPE AND GRAIN BOUTIQUE,Bakers,726.05,142,21
987,GRAPE AND GRAIN BOUTIQUE,Blue Moon,326.05,142,21
988,GRAPE AND GRAIN BOUTIQUE,Miller High Life,146.05,142,21
989,GRAPE AND GRAIN BOUTIQUE,Coors Light,256.05,142,21
990,GRAPE AND GRAIN BOUTIQUE,Pepsi-Cola,566.05,142,21
991,GRAPE AND GRAIN BOUTIQUE,Busch Light,186.05,142,21
992,GRAPE AND GRAIN BOUTIQUE,Cheese Buger,436.05,142,21
1985,RUSSIAN GOURMET,Budweiser,285.32,167,21
1986,RUSSIAN GOURMET,Heineken,205.32,167,21
1987,RUSSIAN GOURMET,Pabst Blue Ribbon,155.32,167,21
1988,RUSSIAN GOURMET,Cheese Buger,475.32,167,21
1989,RUSSIAN GOURMET,Modelo Especial,245.32,167,21
1990,RUSSIAN GOURMET,Coors Banquet,385.32,167,21
1991,RUSSIAN GOURMET,Monster,685.32,167,21
1992,RUSSIAN GOURMET,Lamb Chops,585.32,167,21
1993,RUSSIAN GOURMET,Prosscco,725.32,167,21
1994,RUSSIAN GOURMET,Busch Light,225.32,167,21
1995,RUSSIAN GOURMET,Yuengling Lager,355.32,167,21
1996,RUSSIAN GOURMET,Pastrami Hash,575.32,167,21
1245,LA FERME,Tater Tots,409.18,242,21
1246,LA FERME,Wings,49.18,242,21
1247,LA FERME,Red,659.18,242,21
1248,LA FERME,Lamb Chops,549.18,242,21
1249,LA FERME,Yuengling Lager,319.18,242,21
1250,LA FERME,Michelob Ultra,219.18,242,21
1251,LA FERME,Strawberry Cheesecak,469.18,242,21
1252,LA FERME,Coca Cola,559.18,242,21
1253,LA FERME,Purple Rain,749.18,242,21
1254,LA FERME,Farro Salad,89.18,242,21
1255,LA FERME,Miller Lite,239.18,242,21
1420,LONGHORN STEAKHOUSE,Farro Salad,86.97,20,22
1421,LONGHORN STEAKHOUSE,7 Up,636.97,20,22
1422,LONGHORN STEAKHOUSE,Diet Dr Pepper,606.97,20,22
1423,LONGHORN STEAKHOUSE,Snow,276.97,20,22
1424,LONGHORN STEAKHOUSE,Red,656.97,20,22
1425,LONGHORN STEAKHOUSE,Natural Light,196.97,20,22
1426,LONGHORN STEAKHOUSE,Stella Artois,136.97,20,22
1427,LONGHORN STEAKHOUSE,French Toast,486.97,20,22
1428,LONGHORN STEAKHOUSE,Corona Light,376.97,20,22
1429,LONGHORN STEAKHOUSE,Cheese Buger,436.97,20,22
1430,LONGHORN STEAKHOUSE,Wings,46.97,20,22
300,Beertep Craft Pub,Busch,174.76,22,22
301,Beertep Craft Pub,Coors Banquet,344.76,22,22
302,Beertep Craft Pub,Nachos,34.76,22,22
303,Beertep Craft Pub,Diet Dr Pepper,604.76,22,22
304,Beertep Craft Pub,Rose,664.76,22,22
305,Beertep Craft Pub,Budweiser,244.76,22,22
306,Beertep Craft Pub,Chicken Buger,444.76,22,22
307,Beertep Craft Pub,Dos Equis,334.76,22,22
308,Beertep Craft Pub,Snow,274.76,22,22
309,Beertep Craft Pub,Iresh Breakfast,514.76,22,22
310,Beertep Craft Pub,Fanta,614.76,22,22
311,Beertep Craft Pub,White,674.76,22,22
562,CHAPALA RESTAURANT,Budweiser,246.02,174,22
563,CHAPALA RESTAURANT,Pepsi-Cola,566.02,174,22
564,CHAPALA RESTAURANT,Steel Reserve,356.02,174,22
565,CHAPALA RESTAURANT,Icehouse,366.02,174,22
566,CHAPALA RESTAURANT,Pastrami Hash,536.02,174,22
567,CHAPALA RESTAURANT,Stella Artois,136.02,174,22
568,CHAPALA RESTAURANT,Onion rings,26.02,174,22
569,CHAPALA RESTAURANT,Fried Pickles,416.02,174,22
570,CHAPALA RESTAURANT,Pancakes,496.02,174,22
571,CHAPALA RESTAURANT,Corona Light,376.02,174,22
572,CHAPALA RESTAURANT,Mil’s Best Ice,386.02,174,22
2720,UNPLUGGED SPORT BAR & RESTAURANT,Tater Tots,465.2,183,22
2721,UNPLUGGED SPORT BAR & RESTAURANT,Pepsi-Cola,625.2,183,22
2722,UNPLUGGED SPORT BAR & RESTAURANT,French fries,75.2,183,22
2723,UNPLUGGED SPORT BAR & RESTAURANT,Milestones,755.2,183,22
2724,UNPLUGGED SPORT BAR & RESTAURANT,Michelob Ultra,275.2,183,22
2725,UNPLUGGED SPORT BAR & RESTAURANT,Steel Reserve,415.2,183,22
2726,UNPLUGGED SPORT BAR & RESTAURANT,Natural Ice,165.2,183,22
2727,UNPLUGGED SPORT BAR & RESTAURANT,Busch Light,245.2,183,22
2728,UNPLUGGED SPORT BAR & RESTAURANT,Omelet,585.2,183,22
2729,UNPLUGGED SPORT BAR & RESTAURANT,White,735.2,183,22
2730,UNPLUGGED SPORT BAR & RESTAURANT,Heineken,225.2,183,22
2731,UNPLUGGED SPORT BAR & RESTAURANT,Coors Banquet,405.2,183,22
2732,VACE,Steel Reserve,374.31,206,22
2733,VACE,Dos Equis,354.31,206,22
2734,VACE,Monster,664.31,206,22
2735,VACE,Miller Lite,254.31,206,22
2736,VACE,Tsingtao,314.31,206,22
2737,VACE,Diet Pepsi,614.31,206,22
2738,VACE,Cheese Buger,454.31,206,22
2739,VACE,Chicken Buger,464.31,206,22
2740,VACE,Modelo Especial,224.31,206,22
2741,VACE,Sprite,604.31,206,22
2299,TARA THAI RESTAURANT,Steel Reserve,444.53,13,23
2300,TARA THAI RESTAURANT,Mello Yello,714.53,13,23
2301,TARA THAI RESTAURANT,Stella Artois,224.53,13,23
2302,TARA THAI RESTAURANT,Coors Banquet,434.53,13,23
2303,TARA THAI RESTAURANT,Red,744.53,13,23
2304,TARA THAI RESTAURANT,Miller High Life,234.53,13,23
2305,TARA THAI RESTAURANT,Milestones,784.53,13,23
2306,TARA THAI RESTAURANT,Budweiser,334.53,13,23
2307,TARA THAI RESTAURANT,Lamb Chops,634.53,13,23
2308,TARA THAI RESTAURANT,Monster,734.53,13,23
2309,TARA THAI RESTAURANT,Fried Pickles,504.53,13,23
884,EVA LOUNGE,Onion rings,23.91,67,23
885,EVA LOUNGE,Blue Moon,323.91,67,23
886,EVA LOUNGE,Cheese Buger,433.91,67,23
887,EVA LOUNGE,Miller High Life,143.91,67,23
888,EVA LOUNGE,Heineken,163.91,67,23
889,EVA LOUNGE,Sprite,583.91,67,23
890,EVA LOUNGE,Corona Extra,223.91,67,23
891,EVA LOUNGE,Diet Dr Pepper,603.91,67,23
892,EVA LOUNGE,Icehouse,363.91,67,23
893,EVA LOUNGE,Artichoke dip,73.91,67,23
894,EVA LOUNGE,Fried Pickles,413.91,67,23
276,BECLAWS,Monster,640.7,74,23
277,BECLAWS,Artichoke dip,70.7,74,23
278,BECLAWS,Pepsi-Cola,560.7,74,23
279,BECLAWS,Jameson,710.7,74,23
280,BECLAWS,Coors Banquet,340.7,74,23
281,BECLAWS,White,670.7,74,23
282,BECLAWS,Keystone Light,150.7,74,23
283,BECLAWS,Michelob Ultra,210.7,74,23
284,BECLAWS,Pabst Blue Ribbon,110.7,74,23
285,BECLAWS,Diet Dr Pepper,600.7,74,23
286,BECLAWS,Lamb Chops,540.7,74,23
287,BECLAWS,Busch Light,180.7,74,23
851,EL SOL SALVADOREAN & MEXICAN REST.,Pabst Blue Ribbon,113.69,133,23
852,EL SOL SALVADOREAN & MEXICAN REST.,Natural Ice,103.69,133,23
853,EL SOL SALVADOREAN & MEXICAN REST.,White,673.69,133,23
854,EL SOL SALVADOREAN & MEXICAN REST.,French fries,13.69,133,23
855,EL SOL SALVADOREAN & MEXICAN REST.,Stella Artois,133.69,133,23
856,EL SOL SALVADOREAN & MEXICAN REST.,Chicken Pot Pie,473.69,133,23
857,EL SOL SALVADOREAN & MEXICAN REST.,Fish & Chip,423.69,133,23
858,EL SOL SALVADOREAN & MEXICAN REST.,Omelet,523.69,133,23
859,EL SOL SALVADOREAN & MEXICAN REST.,Diet Pepsi,593.69,133,23
860,EL SOL SALVADOREAN & MEXICAN REST.,Coca Cola,553.69,133,23
861,EL SOL SALVADOREAN & MEXICAN REST.,Wings,43.69,133,23
862,EL SOL SALVADOREAN & MEXICAN REST.,Corpse Reviver 212,703.69,133,23
1854,PINEY BRANCH PUB,Farro Salad,84.54,151,23
1855,PINEY BRANCH PUB,Prosscco,684.54,151,23
1856,PINEY BRANCH PUB,Monster,644.54,151,23
1857,PINEY BRANCH PUB,Cheesecake eggrolls,454.54,151,23
1858,PINEY BRANCH PUB,Corpse Reviver 212,704.54,151,23
1859,PINEY BRANCH PUB,Guinness,394.54,151,23
1860,PINEY BRANCH PUB,Mozzarella sticks,54.54,151,23
1861,PINEY BRANCH PUB,Busch,174.54,151,23
1862,PINEY BRANCH PUB,Natural Ice,104.54,151,23
1863,PINEY BRANCH PUB,Pepsi-Cola,564.54,151,23
1864,PINEY BRANCH PUB,Jameson,714.54,151,23
1865,PINEY BRANCH PUB,Chicken Buger,444.54,151,23
528,CARAVAN,Omelet,526.02,16,24
529,CARAVAN,Diet Pepsi,596.02,16,24
530,CARAVAN,Diet Dr Pepper,606.02,16,24
531,CARAVAN,Prosscco,686.02,16,24
532,CARAVAN,Nachos,36.02,16,24
533,CARAVAN,Milestones,696.02,16,24
534,CARAVAN,Miller High Life,146.02,16,24
535,CARAVAN,PEARLRIVER,306.02,16,24
536,CARAVAN,Mountain Dew,576.02,16,24
537,CARAVAN,Jameson,716.02,16,24
538,CARAVAN,Busch Light,186.02,16,24
1142,JO'S BEER-WINE,Snow,270.17,113,24
1143,JO'S BEER-WINE,Tater Tots,400.17,113,24
1144,JO'S BEER-WINE,Keystone Light,150.17,113,24
1145,JO'S BEER-WINE,Pancakes,490.17,113,24
1146,JO'S BEER-WINE,Quesadillas,60.17,113,24
1147,JO'S BEER-WINE,Sprite,580.17,113,24
1148,JO'S BEER-WINE,Corpse Reviver 212,700.17,113,24
1149,JO'S BEER-WINE,Corona Extra,220.17,113,24
1150,JO'S BEER-WINE,Farro Salad,80.17,113,24
1151,JO'S BEER-WINE,Rose,660.17,113,24
1152,JO'S BEER-WINE,Budweiser,240.17,113,24
2501,The Duke Of Argyll,Pancakes,490.15,121,24
2502,The Duke Of Argyll,Budweiser,240.15,121,24
2503,The Duke Of Argyll,Purple Rain,740.15,121,24
2504,The Duke Of Argyll,Fanta,610.15,121,24
2505,The Duke Of Argyll,Keystone Light,150.15,121,24
2506,The Duke Of Argyll,Tater Tots,400.15,121,24
2507,The Duke Of Argyll,Miller High Life,140.15,121,24
2508,The Duke Of Argyll,Quesadillas,60.15,121,24
2509,The Duke Of Argyll,Farro Salad,80.15,121,24
2510,The Duke Of Argyll,Fried Pickles,410.15,121,24
2511,The Duke Of Argyll,Strawberry Cheesecak,460.15,121,24
2512,The Duke Of Argyll,Blue Moon,320.15,121,24
551,CAVA RESTAURANT,Corona Extra,226.02,192,24
552,CAVA RESTAURANT,Farro Salad,86.02,192,24
553,CAVA RESTAURANT,Bulleit 10YR,736.02,192,24
554,CAVA RESTAURANT,Guinness,396.02,192,24
555,CAVA RESTAURANT,Extra Yanjing,286.02,192,24
556,CAVA RESTAURANT,Iresh Breakfast,516.02,192,24
557,CAVA RESTAURANT,French fries,16.02,192,24
558,CAVA RESTAURANT,Rose,666.02,192,24
559,CAVA RESTAURANT,7 Up,636.02,192,24
560,CAVA RESTAURANT,Coca Cola,556.02,192,24
561,CAVA RESTAURANT,French Toast,486.02,192,24
2452,The Camel Pub,Farro Salad,151.77,244,24
2453,The Camel Pub,Pabst Blue Ribbon,181.77,244,24
2454,The Camel Pub,Icehouse,431.77,244,24
2455,The Camel Pub,Corona Light,441.77,244,24
2456,The Camel Pub,Mozzarella sticks,121.77,244,24
2457,The Camel Pub,Nachos,101.77,244,24
2458,The Camel Pub,Tsingtao,361.77,244,24
2459,The Camel Pub,Blue Moon,391.77,244,24
2460,The Camel Pub,Fried Pickles,481.77,244,24
2461,The Camel Pub,Extra Yanjing,351.77,244,24
2462,The Camel Pub,Milestones,761.77,244,24
2463,The Camel Pub,Busch,241.77,244,24
607,CHOICE ,Stella Artois,137.45,30,25
608,CHOICE ,Corona Light,377.45,30,25
609,CHOICE ,Diet Pepsi,597.45,30,25
610,CHOICE ,Bakers,727.45,30,25
611,CHOICE ,Iresh Breakfast,517.45,30,25
612,CHOICE ,Farro Salad,87.45,30,25
613,CHOICE ,PEARLRIVER,307.45,30,25
614,CHOICE ,Jameson,717.45,30,25
615,CHOICE ,Tater Tots,407.45,30,25
616,CHOICE ,White,677.45,30,25
617,CHOICE ,Pancakes,497.45,30,25
618,CHOICE ,Prosscco,687.45,30,25
1465,L'Ours Bar,Strawberry Cheesecak,466.97,108,25
1466,L'Ours Bar,Michelob Ultra,216.97,108,25
1467,L'Ours Bar,Onion rings,26.97,108,25
1468,L'Ours Bar,Fried Pickles,416.97,108,25
1469,L'Ours Bar,Cheesecake eggrolls,456.97,108,25
1470,L'Ours Bar,Chicken Buger,446.97,108,25
1471,L'Ours Bar,Mozzarella sticks,56.97,108,25
1472,L'Ours Bar,Budweiser,246.97,108,25
1473,L'Ours Bar,Heineken,166.97,108,25
1474,L'Ours Bar,Corona Extra,226.97,108,25
1475,L'Ours Bar,Mil’s Best Ice,386.97,108,25
785,EGGSPECTATION,Bulleit 10YR,730.91,125,25
786,EGGSPECTATION,Dos Equis,330.91,125,25
787,EGGSPECTATION,Modelo Especial,200.91,125,25
788,EGGSPECTATION,Diet Dr Pepper,600.91,125,25
789,EGGSPECTATION,Steak,500.91,125,25
790,EGGSPECTATION,Bud Ice,120.91,125,25
791,EGGSPECTATION,Natural Light,190.91,125,25
792,EGGSPECTATION,Extra Yanjing,280.91,125,25
793,EGGSPECTATION,Coors Light,250.91,125,25
794,EGGSPECTATION,Jameson,710.91,125,25
795,EGGSPECTATION,Mil’s Best Ice,380.91,125,25
2151,SILVER,Pabst Blue Ribbon,153.35,188,25
2152,SILVER,Iresh Breakfast,553.35,188,25
2153,SILVER,Coors Banquet,383.35,188,25
2154,SILVER,Jameson,753.35,188,25
2155,SILVER,PEARLRIVER,343.35,188,25
2156,SILVER,Miller High Life,183.35,188,25
2157,SILVER,Fanta,653.35,188,25
2158,SILVER,Corona Extra,263.35,188,25
2159,SILVER,Natural Ice,143.35,188,25
2160,SILVER,Guinness,433.35,188,25
2161,SILVER,Coca Cola,593.35,188,25
940,Genatzvale Hall,Wings,47.13,213,25
