id,region,city,Price,country_id,region_id
2325,"Tavern U Okolitsy","Corona Light",464.53,17,152
2326,"Tavern U Okolitsy","Corpse Reviver 212",794.53,17,152
2327,"Tavern U Okolitsy",Steak,594.53,17,152
2328,"Tavern U Okolitsy","Iresh Breakfast",604.53,17,152
2329,"Tavern U Okolitsy",Busch,264.53,17,152
2330,"Tavern U Okolitsy","Chicken Buger",534.53,17,152
2331,"Tavern U Okolitsy","Busch Light",274.53,17,152
2332,"Tavern U Okolitsy","Diet Pepsi",684.53,17,152
2333,"Tavern U Okolitsy","Cheese Buger",524.53,17,152
2676,"TRATTORIA SORRENTO","Bud Light",325.2,17,104
2677,"TRATTORIA SORRENTO","Bulleit 10YR",795.2,17,104
2678,"TRATTORIA SORRENTO",Sprite,645.2,17,104
2679,"TRATTORIA SORRENTO",Budweiser,305.2,17,104
2680,"TRATTORIA SORRENTO",Busch,235.2,17,104
2681,"TRATTORIA SORRENTO","Corpse Reviver 212",765.2,17,104
2682,"TRATTORIA SORRENTO","Corona Light",435.2,17,104
2683,"TRATTORIA SORRENTO",Pancakes,555.2,17,104
2684,"TRATTORIA SORRENTO","Farro Salad",145.2,17,104
2685,"TRATTORIA SORRENTO",Steak,565.2,17,104
44,"AMALFI RISTORANTE","Miller High Life",146.3,18,244
45,"AMALFI RISTORANTE","Busch Light",186.3,18,244
46,"AMALFI RISTORANTE","Miller Lite",236.3,18,244
47,"AMALFI RISTORANTE","Mountain Dew",576.3,18,244
48,"AMALFI RISTORANTE","Natural Ice",106.3,18,244
49,"AMALFI RISTORANTE","Coors Banquet",346.3,18,244
50,"AMALFI RISTORANTE","Diet Dr Pepper",606.3,18,244
51,"AMALFI RISTORANTE","Dos Equis",336.3,18,244
52,"AMALFI RISTORANTE","Cheesecake eggrolls",456.3,18,244
336,"BENIHANA OF TOKYO","Bulleit 10YR",733.56,18,240
337,"BENIHANA OF TOKYO","Onion rings",23.56,18,240
338,"BENIHANA OF TOKYO","Miller Lite",233.56,18,240
339,"BENIHANA OF TOKYO","Lamb Chops",543.56,18,240
340,"BENIHANA OF TOKYO","Fried Pickles",413.56,18,240
341,"BENIHANA OF TOKYO","Blue Moon",323.56,18,240
342,"BENIHANA OF TOKYO","Dos Equis",333.56,18,240
343,"BENIHANA OF TOKYO","Pastrami Hash",533.56,18,240
344,"BENIHANA OF TOKYO",Prosscco,683.56,18,240
345,"BENIHANA OF TOKYO","Iresh Breakfast",513.56,18,240
346,"BENIHANA OF TOKYO","Strawberry Cheesecak",463.56,18,240
347,"BENIHANA OF TOKYO","Purple Rain",743.56,18,240
839,"EL PATIO",Jameson,713.69,18,180
840,"EL PATIO",Budweiser,243.69,18,180
841,"EL PATIO",Red,653.69,18,180
842,"EL PATIO","Busch Light",183.69,18,180
843,"EL PATIO","Purple Rain",743.69,18,180
844,"EL PATIO",PEARLRIVER,303.69,18,180
845,"EL PATIO","Mil’s Best Ice",383.69,18,180
846,"EL PATIO","Steel Reserve",353.69,18,180
847,"EL PATIO","Bud Ice",123.69,18,180
848,"EL PATIO","Corona Light",373.69,18,180
849,"EL PATIO",Guinness,393.69,18,180
850,"EL PATIO",Nachos,33.69,18,180
993,"Guns & Bears Pub","Yuengling Lager",316.05,18,90
994,"Guns & Bears Pub","Purple Rain",746.05,18,90
995,"Guns & Bears Pub","Corona Light",376.05,18,90
996,"Guns & Bears Pub",Nachos,36.05,18,90
997,"Guns & Bears Pub",Snow,276.05,18,90
998,"Guns & Bears Pub",Pancakes,496.05,18,90
999,"Guns & Bears Pub","Diet Dr Pepper",606.05,18,90
1000,"Guns & Bears Pub","Mello Yello",626.05,18,90
1001,"Guns & Bears Pub","Lamb Chops",546.05,18,90
1002,"Guns & Bears Pub","French fries",16.05,18,90
2334,"TEX'S PLACE",Guinness,460.03,18,209
2335,"TEX'S PLACE",Icehouse,430.03,18,209
2336,"TEX'S PLACE",Sprite,650.03,18,209
2337,"TEX'S PLACE","Onion rings",90.03,18,209
2338,"TEX'S PLACE","7 Up",700.03,18,209
2339,"TEX'S PLACE",Nachos,100.03,18,209
2340,"TEX'S PLACE",Snow,340.03,18,209
2341,"TEX'S PLACE","Chicken Buger",510.03,18,209
2342,"TEX'S PLACE","Natural Light",260.03,18,209
2343,"TEX'S PLACE",Pepsi-Cola,630.03,18,209
2344,"TEX'S PLACE","Miller Lite",300.03,18,209
2345,"TEX'S PLACE","Mello Yello",690.03,18,209
2548,"The Lounge","Busch Light",180.15,18,105
2549,"The Lounge",Pepsi-Cola,560.15,18,105
2550,"The Lounge",Wings,40.15,18,105
2551,"The Lounge","Cheesecake eggrolls",450.15,18,105
2552,"The Lounge",Tsingtao,290.15,18,105
2553,"The Lounge","Cheese Buger",430.15,18,105
2554,"The Lounge","Mil’s Best Ice",380.15,18,105
2555,"The Lounge","Natural Light",190.15,18,105
2556,"The Lounge","French Toast",480.15,18,105
2557,"The Lounge",Steak,500.15,18,105
2558,"The Lounge",Heineken,160.15,18,105
2559,"The Lounge","Steel Reserve",350.15,18,105
2640,"TOKYO SUSHI",Fanta,630.45,18,194
2641,"TOKYO SUSHI",Busch,190.45,18,194
2642,"TOKYO SUSHI","Bud Ice",140.45,18,194
2643,"TOKYO SUSHI","Busch Light",200.45,18,194
2644,"TOKYO SUSHI",Milestones,710.45,18,194
2645,"TOKYO SUSHI","Cheese Buger",450.45,18,194
2646,"TOKYO SUSHI","Stella Artois",150.45,18,194
2647,"TOKYO SUSHI",Wings,60.45,18,194
2648,"TOKYO SUSHI","Corpse Reviver 212",720.45,18,194
2649,"TOKYO SUSHI","Miller Lite",250.45,18,194
2650,"TOKYO SUSHI","Bulleit 10YR",750.45,18,194
2651,"TOKYO SUSHI",Nachos,50.45,18,194
2836,"YEKTA KABOBI","Iresh Breakfast",605.37,18,177
2837,"YEKTA KABOBI","Strawberry Cheesecak",555.37,18,177
2838,"YEKTA KABOBI","Chicken Buger",535.37,18,177
2839,"YEKTA KABOBI",Rose,755.37,18,177
2840,"YEKTA KABOBI",Omelet,615.37,18,177
2841,"YEKTA KABOBI",Nachos,125.37,18,177
2842,"YEKTA KABOBI","Natural Light",285.37,18,177
2843,"YEKTA KABOBI","Dos Equis",425.37,18,177
2844,"YEKTA KABOBI","Pabst Blue Ribbon",205.37,18,177
2845,"YEKTA KABOBI","Bulleit 10YR",825.37,18,177
2846,"YEKTA KABOBI","Mil’s Best Ice",475.37,18,177
74,"ARMAND'S PIZZERIA & GRILLE","Bud Ice",124.93,19,191
75,"ARMAND'S PIZZERIA & GRILLE","Tater Tots",404.93,19,191
76,"ARMAND'S PIZZERIA & GRILLE","Mello Yello",624.93,19,191
77,"ARMAND'S PIZZERIA & GRILLE","Natural Light",194.93,19,191
78,"ARMAND'S PIZZERIA & GRILLE","Corona Extra",224.93,19,191
79,"ARMAND'S PIZZERIA & GRILLE",Monster,644.93,19,191
80,"ARMAND'S PIZZERIA & GRILLE",Prosscco,684.93,19,191
81,"ARMAND'S PIZZERIA & GRILLE","French Toast",484.93,19,191
82,"ARMAND'S PIZZERIA & GRILLE","Mountain Dew",574.93,19,191
83,"ARMAND'S PIZZERIA & GRILLE","Chicken Buger",444.93,19,191
84,"ARMAND'S PIZZERIA & GRILLE",Red,654.93,19,191
468,Budvar,"Fish & Chip",420.58,19,137
469,Budvar,"Coors Light",250.58,19,137
470,Budvar,"Cheesecake eggrolls",450.58,19,137
471,Budvar,Jameson,710.58,19,137
472,Budvar,White,670.58,19,137
473,Budvar,"Natural Light",190.58,19,137
474,Budvar,"Diet Pepsi",590.58,19,137
475,Budvar,Sprite,580.58,19,137
476,Budvar,"Tater Tots",400.58,19,137
477,Budvar,"Mountain Dew",570.58,19,137
478,Budvar,PEARLRIVER,300.58,19,137
641,"Coconut Willie's Cocktail Lounge",Milestones,695.76,19,219
642,"Coconut Willie's Cocktail Lounge",Tsingtao,295.76,19,219
643,"Coconut Willie's Cocktail Lounge","Chicken Buger",445.76,19,219
644,"Coconut Willie's Cocktail Lounge",Busch,175.76,19,219
645,"Coconut Willie's Cocktail Lounge","French Toast",485.76,19,219
646,"Coconut Willie's Cocktail Lounge","Lamb Chops",545.76,19,219
647,"Coconut Willie's Cocktail Lounge",Bakers,725.76,19,219
648,"Coconut Willie's Cocktail Lounge",Icehouse,365.76,19,219
649,"Coconut Willie's Cocktail Lounge","Fish & Chip",425.76,19,219
650,"Coconut Willie's Cocktail Lounge","Pabst Blue Ribbon",115.76,19,219
651,"Coconut Willie's Cocktail Lounge","Michelob Ultra",215.76,19,219
2215,"St. James Tavern","Bud Ice",144.85,19,215
2216,"St. James Tavern",Wings,64.85,19,215
2217,"St. James Tavern","Diet Pepsi",614.85,19,215
2218,"St. James Tavern","7 Up",654.85,19,215
2219,"St. James Tavern","Mozzarella sticks",74.85,19,215
2220,"St. James Tavern",Budweiser,264.85,19,215
2221,"St. James Tavern",Nachos,54.85,19,215
2222,"St. James Tavern",Sprite,604.85,19,215
2223,"St. James Tavern","Iresh Breakfast",534.85,19,215
2224,"St. James Tavern","Extra Yanjing",304.85,19,215
2225,"St. James Tavern",Heineken,184.85,19,215
2571,"The Rivoli Bar",Bakers,790.29,19,168
2572,"The Rivoli Bar","Coca Cola",620.29,19,168
2573,"The Rivoli Bar",Pancakes,560.29,19,168
2574,"The Rivoli Bar","Diet Dr Pepper",670.29,19,168
2575,"The Rivoli Bar","Farro Salad",150.29,19,168
2576,"The Rivoli Bar","Strawberry Cheesecak",530.29,19,168
2577,"The Rivoli Bar","Corona Light",440.29,19,168
2578,"The Rivoli Bar","Miller Lite",300.29,19,168
2579,"The Rivoli Bar",Sprite,650.29,19,168
2580,"The Rivoli Bar","Tater Tots",470.29,19,168
2581,"The Rivoli Bar","Fish & Chip",490.29,19,168
2582,"The Rivoli Bar","Extra Yanjing",350.29,19,168
827,"EL PAISANO","Strawberry Cheesecak",463.69,20,32
828,"EL PAISANO",Snow,273.69,20,32
829,"EL PAISANO",Pancakes,493.69,20,32
830,"EL PAISANO","Farro Salad",83.69,20,32
831,"EL PAISANO","Yuengling Lager",313.69,20,32
832,"EL PAISANO",Fanta,613.69,20,32
833,"EL PAISANO",Rose,663.69,20,32
834,"EL PAISANO",Bakers,723.69,20,32
835,"EL PAISANO",Heineken,163.69,20,32
836,"EL PAISANO","Michelob Ultra",213.69,20,32
837,"EL PAISANO","Mountain Dew",573.69,20,32
838,"EL PAISANO","Artichoke dip",73.69,20,32
1510,"MAMMA LUCIA",Milestones,693.26,20,10
1511,"MAMMA LUCIA","Yuengling Lager",313.26,20,10
1512,"MAMMA LUCIA",PEARLRIVER,303.26,20,10
1513,"MAMMA LUCIA","Bud Ice",123.26,20,10
1514,"MAMMA LUCIA","Steel Reserve",353.26,20,10
1515,"MAMMA LUCIA","Natural Ice",103.26,20,10
1516,"MAMMA LUCIA","Iresh Breakfast",513.26,20,10
1517,"MAMMA LUCIA",Guinness,393.26,20,10
1518,"MAMMA LUCIA","Coca Cola",553.26,20,10
1519,"MAMMA LUCIA",Budweiser,243.26,20,10
1520,"MAMMA LUCIA","Diet Pepsi",593.26,20,10
1576,"MIDWAY PUB",Tsingtao,294.53,20,93
1577,"MIDWAY PUB","Steel Reserve",354.53,20,93
1578,"MIDWAY PUB","7 Up",634.53,20,93
1579,"MIDWAY PUB","Pastrami Hash",534.53,20,93
1580,"MIDWAY PUB","Diet Dr Pepper",604.53,20,93
1581,"MIDWAY PUB","Fish & Chip",424.53,20,93
1582,"MIDWAY PUB","Corona Light",374.53,20,93
1583,"MIDWAY PUB",Omelet,524.53,20,93
1584,"MIDWAY PUB","Miller High Life",144.53,20,93
1585,"MIDWAY PUB","Dos Equis",334.53,20,93
1586,"MIDWAY PUB",Quesadillas,64.53,20,93
1914,"POSITANO RISTORANTE ITALIANO",White,671.17,20,82
1915,"POSITANO RISTORANTE ITALIANO","Pastrami Hash",531.17,20,82
1916,"POSITANO RISTORANTE ITALIANO","Cheesecake eggrolls",451.17,20,82
1917,"POSITANO RISTORANTE ITALIANO","Corpse Reviver 212",701.17,20,82
1918,"POSITANO RISTORANTE ITALIANO","Modelo Especial",201.17,20,82
1919,"POSITANO RISTORANTE ITALIANO",Budweiser,241.17,20,82
1920,"POSITANO RISTORANTE ITALIANO","Extra Yanjing",281.17,20,82
1921,"POSITANO RISTORANTE ITALIANO","Corona Extra",221.17,20,82
1922,"POSITANO RISTORANTE ITALIANO","French fries",11.17,20,82
1923,"POSITANO RISTORANTE ITALIANO",Heineken,161.17,20,82
1924,"POSITANO RISTORANTE ITALIANO","Iresh Breakfast",511.17,20,82
2583,"The Shark and Rose","Lamb Chops",610.29,20,21
2584,"The Shark and Rose","Yuengling Lager",380.29,20,21
2585,"The Shark and Rose","Miller High Life",210.29,20,21
2586,"The Shark and Rose",Milestones,760.29,20,21
2587,"The Shark and Rose",Tsingtao,360.29,20,21
2588,"The Shark and Rose","Purple Rain",810.29,20,21
2589,"The Shark and Rose",Pepsi-Cola,630.29,20,21
2590,"The Shark and Rose","Pastrami Hash",600.29,20,21
2591,"The Shark and Rose","Mil’s Best Ice",450.29,20,21
2592,"The Shark and Rose",PEARLRIVER,370.29,20,21
2593,"The Shark and Rose","Artichoke dip",140.29,20,21
2765,"WHEATON WINERY","Diet Dr Pepper",624.31,20,38
2766,"WHEATON WINERY","Mello Yello",644.31,20,38
2767,"WHEATON WINERY",Wings,64.31,20,38
2768,"WHEATON WINERY",White,694.31,20,38
2769,"WHEATON WINERY",Bakers,744.31,20,38
2770,"WHEATON WINERY","French fries",34.31,20,38
2771,"WHEATON WINERY","Farro Salad",104.31,20,38
2772,"WHEATON WINERY",Quesadillas,84.31,20,38
2773,"WHEATON WINERY",Rose,684.31,20,38
2774,"WHEATON WINERY",Nachos,54.31,20,38
2775,"WHEATON WINERY","Cheesecake eggrolls",474.31,20,38
2776,"WHEATON WINERY","Iresh Breakfast",534.31,20,38
2777,"WHEATON WINERY","Coors Banquet",364.31,20,38
595,"CHICKEN BASKET","Fish & Chip",427.45,21,162
596,"CHICKEN BASKET",Tsingtao,297.45,21,162
597,"CHICKEN BASKET","Corona Extra",227.45,21,162
598,"CHICKEN BASKET","French Toast",487.45,21,162
599,"CHICKEN BASKET","Lamb Chops",547.45,21,162
600,"CHICKEN BASKET","Michelob Ultra",217.45,21,162
601,"CHICKEN BASKET","Bud Ice",127.45,21,162
602,"CHICKEN BASKET","Natural Light",197.45,21,162
603,"CHICKEN BASKET","Steel Reserve",357.45,21,162
604,"CHICKEN BASKET","Pabst Blue Ribbon",117.45,21,162
605,"CHICKEN BASKET",Nachos,37.45,21,162
606,"CHICKEN BASKET","Bud Light",267.45,21,162
983,"GRAPE AND GRAIN BOUTIQUE","Tater Tots",406.05,21,20
984,"GRAPE AND GRAIN BOUTIQUE",Guinness,396.05,21,20
985,"GRAPE AND GRAIN BOUTIQUE","Fried Pickles",416.05,21,20
986,"GRAPE AND GRAIN BOUTIQUE",Bakers,726.05,21,20
987,"GRAPE AND GRAIN BOUTIQUE","Blue Moon",326.05,21,20
988,"GRAPE AND GRAIN BOUTIQUE","Miller High Life",146.05,21,20
989,"GRAPE AND GRAIN BOUTIQUE","Coors Light",256.05,21,20
990,"GRAPE AND GRAIN BOUTIQUE",Pepsi-Cola,566.05,21,20
991,"GRAPE AND GRAIN BOUTIQUE","Busch Light",186.05,21,20
992,"GRAPE AND GRAIN BOUTIQUE","Cheese Buger",436.05,21,20
1245,"LA FERME","Tater Tots",409.18,21,111
1246,"LA FERME",Wings,49.18,21,111
1247,"LA FERME",Red,659.18,21,111
1248,"LA FERME","Lamb Chops",549.18,21,111
1249,"LA FERME","Yuengling Lager",319.18,21,111
1250,"LA FERME","Michelob Ultra",219.18,21,111
1251,"LA FERME","Strawberry Cheesecak",469.18,21,111
1252,"LA FERME","Coca Cola",559.18,21,111
1253,"LA FERME","Purple Rain",749.18,21,111
1254,"LA FERME","Farro Salad",89.18,21,111
1255,"LA FERME","Miller Lite",239.18,21,111
1841,"PINES OF ROME","Bud Ice",124.54,21,170
1842,"PINES OF ROME","French fries",14.54,21,170
1843,"PINES OF ROME","Diet Pepsi",594.54,21,170
1844,"PINES OF ROME","Mountain Dew",574.54,21,170
1845,"PINES OF ROME","Bulleit 10YR",734.54,21,170
1846,"PINES OF ROME","Natural Light",194.54,21,170
1847,"PINES OF ROME","Stella Artois",134.54,21,170
1848,"PINES OF ROME","Artichoke dip",74.54,21,170
1849,"PINES OF ROME","Cheese Buger",434.54,21,170
1850,"PINES OF ROME",Budweiser,244.54,21,170
1851,"PINES OF ROME","Fish & Chip",424.54,21,170
1852,"PINES OF ROME","Strawberry Cheesecak",464.54,21,170
1853,"PINES OF ROME","Onion rings",24.54,21,170
1985,"RUSSIAN GOURMET",Budweiser,285.32,21,31
1986,"RUSSIAN GOURMET",Heineken,205.32,21,31
1987,"RUSSIAN GOURMET","Pabst Blue Ribbon",155.32,21,31
1988,"RUSSIAN GOURMET","Cheese Buger",475.32,21,31
1989,"RUSSIAN GOURMET","Modelo Especial",245.32,21,31
1990,"RUSSIAN GOURMET","Coors Banquet",385.32,21,31
1991,"RUSSIAN GOURMET",Monster,685.32,21,31
1992,"RUSSIAN GOURMET","Lamb Chops",585.32,21,31
1993,"RUSSIAN GOURMET",Prosscco,725.32,21,31
1994,"RUSSIAN GOURMET","Busch Light",225.32,21,31
1995,"RUSSIAN GOURMET","Yuengling Lager",355.32,21,31
1996,"RUSSIAN GOURMET","Pastrami Hash",575.32,21,31
300,"Beertep Craft Pub",Busch,174.76,22,145
301,"Beertep Craft Pub","Coors Banquet",344.76,22,145
302,"Beertep Craft Pub",Nachos,34.76,22,145
303,"Beertep Craft Pub","Diet Dr Pepper",604.76,22,145
304,"Beertep Craft Pub",Rose,664.76,22,145
305,"Beertep Craft Pub",Budweiser,244.76,22,145
306,"Beertep Craft Pub","Chicken Buger",444.76,22,145
307,"Beertep Craft Pub","Dos Equis",334.76,22,145
308,"Beertep Craft Pub",Snow,274.76,22,145
309,"Beertep Craft Pub","Iresh Breakfast",514.76,22,145
310,"Beertep Craft Pub",Fanta,614.76,22,145
311,"Beertep Craft Pub",White,674.76,22,145
562,"CHAPALA RESTAURANT",Budweiser,246.02,22,229
563,"CHAPALA RESTAURANT",Pepsi-Cola,566.02,22,229
564,"CHAPALA RESTAURANT","Steel Reserve",356.02,22,229
565,"CHAPALA RESTAURANT",Icehouse,366.02,22,229
566,"CHAPALA RESTAURANT","Pastrami Hash",536.02,22,229
567,"CHAPALA RESTAURANT","Stella Artois",136.02,22,229
568,"CHAPALA RESTAURANT","Onion rings",26.02,22,229
569,"CHAPALA RESTAURANT","Fried Pickles",416.02,22,229
570,"CHAPALA RESTAURANT",Pancakes,496.02,22,229
571,"CHAPALA RESTAURANT","Corona Light",376.02,22,229
572,"CHAPALA RESTAURANT","Mil’s Best Ice",386.02,22,229
1420,"LONGHORN STEAKHOUSE","Farro Salad",86.97,22,230
1421,"LONGHORN STEAKHOUSE","7 Up",636.97,22,230
1422,"LONGHORN STEAKHOUSE","Diet Dr Pepper",606.97,22,230
1423,"LONGHORN STEAKHOUSE",Snow,276.97,22,230
1424,"LONGHORN STEAKHOUSE",Red,656.97,22,230
1425,"LONGHORN STEAKHOUSE","Natural Light",196.97,22,230
1426,"LONGHORN STEAKHOUSE","Stella Artois",136.97,22,230
1427,"LONGHORN STEAKHOUSE","French Toast",486.97,22,230
1428,"LONGHORN STEAKHOUSE","Corona Light",376.97,22,230
1429,"LONGHORN STEAKHOUSE","Cheese Buger",436.97,22,230
1430,"LONGHORN STEAKHOUSE",Wings,46.97,22,230
2720,"UNPLUGGED SPORT BAR & RESTAURANT","Tater Tots",465.2,22,188
2721,"UNPLUGGED SPORT BAR & RESTAURANT",Pepsi-Cola,625.2,22,188
2722,"UNPLUGGED SPORT BAR & RESTAURANT","French fries",75.2,22,188
2723,"UNPLUGGED SPORT BAR & RESTAURANT",Milestones,755.2,22,188
2724,"UNPLUGGED SPORT BAR & RESTAURANT","Michelob Ultra",275.2,22,188
2725,"UNPLUGGED SPORT BAR & RESTAURANT","Steel Reserve",415.2,22,188
2726,"UNPLUGGED SPORT BAR & RESTAURANT","Natural Ice",165.2,22,188
2727,"UNPLUGGED SPORT BAR & RESTAURANT","Busch Light",245.2,22,188
2728,"UNPLUGGED SPORT BAR & RESTAURANT",Omelet,585.2,22,188
2729,"UNPLUGGED SPORT BAR & RESTAURANT",White,735.2,22,188
2730,"UNPLUGGED SPORT BAR & RESTAURANT",Heineken,225.2,22,188
2731,"UNPLUGGED SPORT BAR & RESTAURANT","Coors Banquet",405.2,22,188
2732,VACE,"Steel Reserve",374.31,22,37
2733,VACE,"Dos Equis",354.31,22,37
2734,VACE,Monster,664.31,22,37
2735,VACE,"Miller Lite",254.31,22,37
2736,VACE,Tsingtao,314.31,22,37
2737,VACE,"Diet Pepsi",614.31,22,37
2738,VACE,"Cheese Buger",454.31,22,37
2739,VACE,"Chicken Buger",464.31,22,37
2740,VACE,"Modelo Especial",224.31,22,37
2741,VACE,Sprite,604.31,22,37
276,BECLAWS,Monster,640.7,23,18
277,BECLAWS,"Artichoke dip",70.7,23,18
278,BECLAWS,Pepsi-Cola,560.7,23,18
279,BECLAWS,Jameson,710.7,23,18
280,BECLAWS,"Coors Banquet",340.7,23,18
281,BECLAWS,White,670.7,23,18
282,BECLAWS,"Keystone Light",150.7,23,18
283,BECLAWS,"Michelob Ultra",210.7,23,18
284,BECLAWS,"Pabst Blue Ribbon",110.7,23,18
285,BECLAWS,"Diet Dr Pepper",600.7,23,18
286,BECLAWS,"Lamb Chops",540.7,23,18
287,BECLAWS,"Busch Light",180.7,23,18
851,"EL SOL SALVADOREAN & MEXICAN REST.","Pabst Blue Ribbon",113.69,23,212
852,"EL SOL SALVADOREAN & MEXICAN REST.","Natural Ice",103.69,23,212
853,"EL SOL SALVADOREAN & MEXICAN REST.",White,673.69,23,212
854,"EL SOL SALVADOREAN & MEXICAN REST.","French fries",13.69,23,212
855,"EL SOL SALVADOREAN & MEXICAN REST.","Stella Artois",133.69,23,212
856,"EL SOL SALVADOREAN & MEXICAN REST.","Chicken Pot Pie",473.69,23,212
857,"EL SOL SALVADOREAN & MEXICAN REST.","Fish & Chip",423.69,23,212
858,"EL SOL SALVADOREAN & MEXICAN REST.",Omelet,523.69,23,212
859,"EL SOL SALVADOREAN & MEXICAN REST.","Diet Pepsi",593.69,23,212
860,"EL SOL SALVADOREAN & MEXICAN REST.","Coca Cola",553.69,23,212
861,"EL SOL SALVADOREAN & MEXICAN REST.",Wings,43.69,23,212
862,"EL SOL SALVADOREAN & MEXICAN REST.","Corpse Reviver 212",703.69,23,212
884,"EVA LOUNGE","Onion rings",23.91,23,183
885,"EVA LOUNGE","Blue Moon",323.91,23,183
886,"EVA LOUNGE","Cheese Buger",433.91,23,183
887,"EVA LOUNGE","Miller High Life",143.91,23,183
888,"EVA LOUNGE",Heineken,163.91,23,183
889,"EVA LOUNGE",Sprite,583.91,23,183
890,"EVA LOUNGE","Corona Extra",223.91,23,183
891,"EVA LOUNGE","Diet Dr Pepper",603.91,23,183
892,"EVA LOUNGE",Icehouse,363.91,23,183
893,"EVA LOUNGE","Artichoke dip",73.91,23,183
894,"EVA LOUNGE","Fried Pickles",413.91,23,183
1854,"PINEY BRANCH PUB","Farro Salad",84.54,23,6
1855,"PINEY BRANCH PUB",Prosscco,684.54,23,6
1856,"PINEY BRANCH PUB",Monster,644.54,23,6
1857,"PINEY BRANCH PUB","Cheesecake eggrolls",454.54,23,6
1858,"PINEY BRANCH PUB","Corpse Reviver 212",704.54,23,6
1859,"PINEY BRANCH PUB",Guinness,394.54,23,6
1860,"PINEY BRANCH PUB","Mozzarella sticks",54.54,23,6
1861,"PINEY BRANCH PUB",Busch,174.54,23,6
1862,"PINEY BRANCH PUB","Natural Ice",104.54,23,6
1863,"PINEY BRANCH PUB",Pepsi-Cola,564.54,23,6
1864,"PINEY BRANCH PUB",Jameson,714.54,23,6
1865,"PINEY BRANCH PUB","Chicken Buger",444.54,23,6
2299,"TARA THAI RESTAURANT","Steel Reserve",444.53,23,157
2300,"TARA THAI RESTAURANT","Mello Yello",714.53,23,157
2301,"TARA THAI RESTAURANT","Stella Artois",224.53,23,157
2302,"TARA THAI RESTAURANT","Coors Banquet",434.53,23,157
2303,"TARA THAI RESTAURANT",Red,744.53,23,157
2304,"TARA THAI RESTAURANT","Miller High Life",234.53,23,157
2305,"TARA THAI RESTAURANT",Milestones,784.53,23,157
2306,"TARA THAI RESTAURANT",Budweiser,334.53,23,157
2307,"TARA THAI RESTAURANT","Lamb Chops",634.53,23,157
2308,"TARA THAI RESTAURANT",Monster,734.53,23,157
2309,"TARA THAI RESTAURANT","Fried Pickles",504.53,23,157
528,CARAVAN,Omelet,526.02,24,216
529,CARAVAN,"Diet Pepsi",596.02,24,216
530,CARAVAN,"Diet Dr Pepper",606.02,24,216
531,CARAVAN,Prosscco,686.02,24,216
532,CARAVAN,Nachos,36.02,24,216
533,CARAVAN,Milestones,696.02,24,216
534,CARAVAN,"Miller High Life",146.02,24,216
535,CARAVAN,PEARLRIVER,306.02,24,216
536,CARAVAN,"Mountain Dew",576.02,24,216
537,CARAVAN,Jameson,716.02,24,216
538,CARAVAN,"Busch Light",186.02,24,216
551,"CAVA RESTAURANT","Corona Extra",226.02,24,233
552,"CAVA RESTAURANT","Farro Salad",86.02,24,233
553,"CAVA RESTAURANT","Bulleit 10YR",736.02,24,233
554,"CAVA RESTAURANT",Guinness,396.02,24,233
555,"CAVA RESTAURANT","Extra Yanjing",286.02,24,233
556,"CAVA RESTAURANT","Iresh Breakfast",516.02,24,233
557,"CAVA RESTAURANT","French fries",16.02,24,233
558,"CAVA RESTAURANT",Rose,666.02,24,233
559,"CAVA RESTAURANT","7 Up",636.02,24,233
560,"CAVA RESTAURANT","Coca Cola",556.02,24,233
561,"CAVA RESTAURANT","French Toast",486.02,24,233
1142,"JO'S BEER-WINE",Snow,270.17,24,132
1143,"JO'S BEER-WINE","Tater Tots",400.17,24,132
1144,"JO'S BEER-WINE","Keystone Light",150.17,24,132
1145,"JO'S BEER-WINE",Pancakes,490.17,24,132
1146,"JO'S BEER-WINE",Quesadillas,60.17,24,132
1147,"JO'S BEER-WINE",Sprite,580.17,24,132
1148,"JO'S BEER-WINE","Corpse Reviver 212",700.17,24,132
1149,"JO'S BEER-WINE","Corona Extra",220.17,24,132
1150,"JO'S BEER-WINE","Farro Salad",80.17,24,132
1151,"JO'S BEER-WINE",Rose,660.17,24,132
1152,"JO'S BEER-WINE",Budweiser,240.17,24,132
2452,"The Camel Pub","Farro Salad",151.77,24,197
2453,"The Camel Pub","Pabst Blue Ribbon",181.77,24,197
2454,"The Camel Pub",Icehouse,431.77,24,197
2455,"The Camel Pub","Corona Light",441.77,24,197
2456,"The Camel Pub","Mozzarella sticks",121.77,24,197
2457,"The Camel Pub",Nachos,101.77,24,197
2458,"The Camel Pub",Tsingtao,361.77,24,197
2459,"The Camel Pub","Blue Moon",391.77,24,197
2460,"The Camel Pub","Fried Pickles",481.77,24,197
2461,"The Camel Pub","Extra Yanjing",351.77,24,197
2462,"The Camel Pub",Milestones,761.77,24,197
2463,"The Camel Pub",Busch,241.77,24,197
2501,"The Duke Of Argyll",Pancakes,490.15,24,199
2502,"The Duke Of Argyll",Budweiser,240.15,24,199
2503,"The Duke Of Argyll","Purple Rain",740.15,24,199
2504,"The Duke Of Argyll",Fanta,610.15,24,199
2505,"The Duke Of Argyll","Keystone Light",150.15,24,199
2506,"The Duke Of Argyll","Tater Tots",400.15,24,199
2507,"The Duke Of Argyll","Miller High Life",140.15,24,199
2508,"The Duke Of Argyll",Quesadillas,60.15,24,199
